"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1658","test_google_search_autotesting","tests","Tue Apr 14 15:34:45 UTC 2026","passed","Tue Apr 14 15:34:47 UTC 2026","","test_google","",""
"","10960","test_filter_category[Other]","api","Tue Apr 14 15:33:39 UTC 2026","broken","Tue Apr 14 15:33:50 UTC 2026","","test_filter_hand_tools","",""
"","705","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Tue Apr 14 15:34:24 UTC 2026","passed","Tue Apr 14 15:34:25 UTC 2026","","test_negative_login","",""
"","641","test_cart_badge","api","Tue Apr 14 15:30:00 UTC 2026","passed","Tue Apr 14 15:30:01 UTC 2026","","test_cart_badge","",""
"","1266","test_drop_box_sort","api","Tue Apr 14 15:34:39 UTC 2026","passed","Tue Apr 14 15:34:40 UTC 2026","","test_sorting","",""
"","10932","test_filter_category[Wrench]","api","Tue Apr 14 15:30:39 UTC 2026","broken","Tue Apr 14 15:30:49 UTC 2026","","test_filter_hand_tools","",""
"","188","test_get_user_list","api","Tue Apr 14 15:29:59 UTC 2026","passed","Tue Apr 14 15:29:59 UTC 2026","","test_api_basic","",""
"","10745","test_filter_category[Fasteners]","api","Tue Apr 14 15:33:28 UTC 2026","broken","Tue Apr 14 15:33:38 UTC 2026","","test_filter_hand_tools","",""
"","10826","test_filter_category[Workbench]","api","Tue Apr 14 15:33:04 UTC 2026","broken","Tue Apr 14 15:33:15 UTC 2026","","test_filter_hand_tools","",""
"","570","test_login_and_get_info","api","Tue Apr 14 15:29:56 UTC 2026","passed","Tue Apr 14 15:29:56 UTC 2026","","login_test","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","136","test_login_success","api","Tue Apr 14 15:29:56 UTC 2026","passed","Tue Apr 14 15:29:57 UTC 2026","","postman_test","",""
