"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10651","test_filter_category[Fasteners]","api","Tue Apr 14 07:36:29 UTC 2026","broken","Tue Apr 14 07:36:39 UTC 2026","","test_filter_hand_tools","",""
"","10748","test_filter_category[Chisels]","api","Tue Apr 14 07:34:14 UTC 2026","broken","Tue Apr 14 07:34:25 UTC 2026","","test_filter_hand_tools","",""
"","10718","test_filter_category[Sander]","api","Tue Apr 14 07:34:59 UTC 2026","broken","Tue Apr 14 07:35:10 UTC 2026","","test_filter_hand_tools","",""
"","983","test_drop_box_sort","api","Tue Apr 14 07:37:39 UTC 2026","passed","Tue Apr 14 07:37:40 UTC 2026","","test_sorting","",""
"","1524","test_google_search_pytyon","tests","Tue Apr 14 07:37:42 UTC 2026","passed","Tue Apr 14 07:37:43 UTC 2026","","test_google","",""
"","10709","test_filter_category[Drill]","api","Tue Apr 14 07:35:22 UTC 2026","broken","Tue Apr 14 07:35:32 UTC 2026","","test_filter_hand_tools","",""
"","401","test_full_e2e_scenario","api","Tue Apr 14 07:33:02 UTC 2026","passed","Tue Apr 14 07:33:02 UTC 2026","","e2e_test","",""
"","543","test_saucedemo_login_negative[standard_user-wrong_pw_123-Username and password do not match any user in this service]","api","Tue Apr 14 07:37:26 UTC 2026","passed","Tue Apr 14 07:37:26 UTC 2026","","test_negative_login","",""
"","1368","test_google_search_autotesting","tests","Tue Apr 14 07:37:44 UTC 2026","passed","Tue Apr 14 07:37:45 UTC 2026","","test_google","",""
"TC-02: 비밀번호가 틀렸을 때 400 에러와 안내 메시지가 오는지 확인한다.(비밀번호 에러 방어 통과)","154","test_login_fail_wrong_password","api","Tue Apr 14 07:33:03 UTC 2026","passed","Tue Apr 14 07:33:03 UTC 2026","","postman_test","",""
"","10725","test_filter_category[Measures]","api","Tue Apr 14 07:34:25 UTC 2026","broken","Tue Apr 14 07:34:36 UTC 2026","","test_filter_hand_tools","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","143","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Tue Apr 14 07:33:04 UTC 2026","passed","Tue Apr 14 07:33:04 UTC 2026","","postman_test","",""
"","10721","test_filter_category[Workbench]","api","Tue Apr 14 07:36:06 UTC 2026","broken","Tue Apr 14 07:36:17 UTC 2026","","test_filter_hand_tools","",""
"","10686","test_filter_category[Screwdriver]","api","Tue Apr 14 07:33:52 UTC 2026","broken","Tue Apr 14 07:34:03 UTC 2026","","test_filter_hand_tools","",""
"","10727","test_filter_category[Show only eco-friendly products]","api","Tue Apr 14 07:37:13 UTC 2026","broken","Tue Apr 14 07:37:24 UTC 2026","","test_filter_hand_tools","",""
"","10701","test_filter_category[Pliers]","api","Tue Apr 14 07:34:03 UTC 2026","broken","Tue Apr 14 07:34:14 UTC 2026","","test_filter_hand_tools","",""
"","982","test_saucedemo_checkout_e2e","api","Tue Apr 14 07:33:17 UTC 2026","passed","Tue Apr 14 07:33:18 UTC 2026","","test_commerce_e2e","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","144","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Tue Apr 14 07:33:03 UTC 2026","passed","Tue Apr 14 07:33:04 UTC 2026","","postman_test","",""
"","10711","test_filter_category[Hammer]","api","Tue Apr 14 07:33:18 UTC 2026","broken","Tue Apr 14 07:33:29 UTC 2026","","test_filter_hand_tools","",""
"","10693","test_filter_category[ForgeFlex Tools]","api","Tue Apr 14 07:36:51 UTC 2026","broken","Tue Apr 14 07:37:02 UTC 2026","","test_filter_hand_tools","",""
"","154","test_login_fail","api","Tue Apr 14 07:33:02 UTC 2026","passed","Tue Apr 14 07:33:03 UTC 2026","","login_test","",""
"","10699","test_filter_category[Other]","api","Tue Apr 14 07:36:40 UTC 2026","broken","Tue Apr 14 07:36:51 UTC 2026","","test_filter_hand_tools","",""
"","484","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Tue Apr 14 07:37:27 UTC 2026","passed","Tue Apr 14 07:37:27 UTC 2026","","test_negative_login","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","143","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Tue Apr 14 07:33:03 UTC 2026","passed","Tue Apr 14 07:33:03 UTC 2026","","postman_test","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","146","test_login_success","api","Tue Apr 14 07:33:03 UTC 2026","passed","Tue Apr 14 07:33:03 UTC 2026","","postman_test","",""
"","10678","test_filter_category[Wrench]","api","Tue Apr 14 07:33:41 UTC 2026","broken","Tue Apr 14 07:33:51 UTC 2026","","test_filter_hand_tools","",""
"","560","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Tue Apr 14 07:37:25 UTC 2026","passed","Tue Apr 14 07:37:25 UTC 2026","","test_negative_login","",""
"","10671","test_filter_category[Tool Belts]","api","Tue Apr 14 07:35:44 UTC 2026","broken","Tue Apr 14 07:35:55 UTC 2026","","test_filter_hand_tools","",""
"","0","test_verify_user_in_local_db","api","Tue Apr 14 07:33:04 UTC 2026","passed","Tue Apr 14 07:33:04 UTC 2026","","postman_test","",""
"","793","test_cart_badge","api","Tue Apr 14 07:33:04 UTC 2026","passed","Tue Apr 14 07:33:05 UTC 2026","","test_cart_badge","",""
"","1029","test_saucedemo_price_validation","api","Tue Apr 14 07:33:05 UTC 2026","passed","Tue Apr 14 07:33:06 UTC 2026","","test_cart_price_validation","",""
