"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","222","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Mon Apr 20 07:22:29 UTC 2026","passed","Mon Apr 20 07:22:29 UTC 2026","","postman_test","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","316","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Mon Apr 20 07:22:28 UTC 2026","passed","Mon Apr 20 07:22:29 UTC 2026","","postman_test","",""
"TC-02: 비밀번호가 틀렸을 때 400 에러와 안내 메시지가 오는지 확인한다.(비밀번호 에러 방어 통과)","728","test_login_fail_wrong_password","api","Mon Apr 20 07:22:29 UTC 2026","passed","Mon Apr 20 07:22:30 UTC 2026","","postman_test","",""
"","10788","test_filter_category[Hand Tools]","api","Mon Apr 20 07:23:01 UTC 2026","broken","Mon Apr 20 07:23:11 UTC 2026","","test_filter_hand_tools","",""
"","396","test_create_new_user","api","Mon Apr 20 07:22:30 UTC 2026","passed","Mon Apr 20 07:22:30 UTC 2026","","test_api_post","",""
"","10777","test_filter_category[Sander]","api","Mon Apr 20 07:23:09 UTC 2026","broken","Mon Apr 20 07:23:19 UTC 2026","","test_filter_hand_tools","",""
"","10729","test_filter_category[Drill]","api","Mon Apr 20 07:23:12 UTC 2026","broken","Mon Apr 20 07:23:23 UTC 2026","","test_filter_hand_tools","",""
"","204","test_create_user_ddt[Hacker#@#!@-DROP TABLE users;-201]","api","Mon Apr 20 07:22:30 UTC 2026","passed","Mon Apr 20 07:22:30 UTC 2026","","test_api_ddt","",""
"","1461","test_drop_box_sort","api","Mon Apr 20 07:23:46 UTC 2026","passed","Mon Apr 20 07:23:47 UTC 2026","","test_sorting","",""
"","418","test_get_user_list","api","Mon Apr 20 07:22:29 UTC 2026","passed","Mon Apr 20 07:22:29 UTC 2026","","test_api_basic","",""
"","831","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Mon Apr 20 07:23:46 UTC 2026","passed","Mon Apr 20 07:23:47 UTC 2026","","test_negative_login","",""
"","10801","test_filter_category[Other]","api","Mon Apr 20 07:23:34 UTC 2026","broken","Mon Apr 20 07:23:45 UTC 2026","","test_filter_hand_tools","",""
"","1158","test_google_selenium","tests","Mon Apr 20 07:23:48 UTC 2026","passed","Mon Apr 20 07:23:49 UTC 2026","","test_google","",""
"","2510","test_saucedemo_price_validation","api","Mon Apr 20 07:22:45 UTC 2026","broken","Mon Apr 20 07:22:48 UTC 2026","","test_cart_price_validation","",""
"","753","test_full_e2e_scenario","api","Mon Apr 20 07:22:43 UTC 2026","broken","Mon Apr 20 07:22:44 UTC 2026","","e2e_test","",""
"","2351","test_checkout","api","Mon Apr 20 07:22:43 UTC 2026","passed","Mon Apr 20 07:22:45 UTC 2026","","test_checkout","",""
"","564","test_login_and_get_info","api","Mon Apr 20 07:22:44 UTC 2026","passed","Mon Apr 20 07:22:45 UTC 2026","","login_test","",""
"","10778","test_filter_category[Storage Solutions]","api","Mon Apr 20 07:23:23 UTC 2026","broken","Mon Apr 20 07:23:34 UTC 2026","","test_filter_hand_tools","",""
"","10744","test_filter_category[ForgeFlex Tools]","api","Mon Apr 20 07:23:35 UTC 2026","broken","Mon Apr 20 07:23:46 UTC 2026","","test_filter_hand_tools","",""
"","7865","test_fast_checkout_with_api_login","api","Mon Apr 20 07:23:57 UTC 2026","passed","Mon Apr 20 07:24:05 UTC 2026","","test_checkout_hybrid","",""
"","1729","test_cart_badge","api","Mon Apr 20 07:22:43 UTC 2026","passed","Mon Apr 20 07:22:45 UTC 2026","","test_cart_badge","",""
"","262","test_login_fail","api","Mon Apr 20 07:22:45 UTC 2026","passed","Mon Apr 20 07:22:45 UTC 2026","","login_test","",""
"","348","test_create_user_ddt[Newbie--201]","api","Mon Apr 20 07:22:29 UTC 2026","passed","Mon Apr 20 07:22:30 UTC 2026","","test_api_ddt","",""
"","379","test_1_update_user","api","Mon Apr 20 07:22:30 UTC 2026","passed","Mon Apr 20 07:22:30 UTC 2026","","test_api_put_delete","",""
"","1384","test_google_search_pytyon","tests","Mon Apr 20 07:23:48 UTC 2026","passed","Mon Apr 20 07:23:49 UTC 2026","","test_google","",""
"","10721","test_filter_category[Workbench]","api","Mon Apr 20 07:23:23 UTC 2026","broken","Mon Apr 20 07:23:34 UTC 2026","","test_filter_hand_tools","",""
"","10748","test_filter_category[Safety Gear]","api","Mon Apr 20 07:23:28 UTC 2026","broken","Mon Apr 20 07:23:39 UTC 2026","","test_filter_hand_tools","",""
"","10750","test_filter_category[Show only eco-friendly products]","api","Mon Apr 20 07:23:42 UTC 2026","broken","Mon Apr 20 07:23:53 UTC 2026","","test_filter_hand_tools","",""
"","1832","test_saucedemo_checkout_e2e","api","Mon Apr 20 07:22:46 UTC 2026","broken","Mon Apr 20 07:22:48 UTC 2026","","test_commerce_e2e","",""
"","1283","test_google_search_autotesting","tests","Mon Apr 20 07:23:49 UTC 2026","passed","Mon Apr 20 07:23:51 UTC 2026","","test_google","",""
"","480","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Mon Apr 20 07:23:54 UTC 2026","passed","Mon Apr 20 07:23:54 UTC 2026","","test_negative_login","",""
