"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10792","test_filter_category[MightyCraft Hardware]","api","Tue Apr 14 15:22:38 UTC 2026","broken","Tue Apr 14 15:22:49 UTC 2026","","test_filter_hand_tools","",""
"","1148","test_checkout","api","Tue Apr 14 15:18:40 UTC 2026","passed","Tue Apr 14 15:18:41 UTC 2026","","test_checkout","",""
"","10781","test_filter_category[Saw]","api","Tue Apr 14 15:20:45 UTC 2026","broken","Tue Apr 14 15:20:55 UTC 2026","","test_filter_hand_tools","",""
"","1040","test_drop_box_sort","api","Tue Apr 14 15:23:15 UTC 2026","passed","Tue Apr 14 15:23:16 UTC 2026","","test_sorting","",""
"","10768","test_filter_category[Hand Tools]","api","Tue Apr 14 15:20:11 UTC 2026","broken","Tue Apr 14 15:20:22 UTC 2026","","test_filter_hand_tools","",""
"","1","test_verify_user_in_local_db","api","Tue Apr 14 15:18:36 UTC 2026","passed","Tue Apr 14 15:18:36 UTC 2026","","postman_test","",""
"","1640","test_google_search_autotesting","tests","Tue Apr 14 15:23:20 UTC 2026","passed","Tue Apr 14 15:23:22 UTC 2026","","test_google","",""
"","10782","test_filter_category[Other]","api","Tue Apr 14 15:22:15 UTC 2026","broken","Tue Apr 14 15:22:26 UTC 2026","","test_filter_hand_tools","",""
"","8039","test_fast_checkout_with_api_login","api","Tue Apr 14 15:18:42 UTC 2026","passed","Tue Apr 14 15:18:50 UTC 2026","","test_checkout_hybrid","",""
"","10769","test_filter_category[Power Tools]","api","Tue Apr 14 15:21:07 UTC 2026","broken","Tue Apr 14 15:21:18 UTC 2026","","test_filter_hand_tools","",""
"","1585","test_login_and_get_info","api","Tue Apr 14 15:18:33 UTC 2026","passed","Tue Apr 14 15:18:34 UTC 2026","","login_test","",""
" TC-01: 정상 로그인 시 200 OK와 토큰을 발급받는지 확인한다.(로그인 통과)","140","test_login_success","api","Tue Apr 14 15:18:35 UTC 2026","passed","Tue Apr 14 15:18:35 UTC 2026","","postman_test","",""
"","10801","test_search_product","api","Tue Apr 14 15:23:04 UTC 2026","broken","Tue Apr 14 15:23:15 UTC 2026","","test_search_product","",""
"","10783","test_filter_category[Workbench]","api","Tue Apr 14 15:21:41 UTC 2026","broken","Tue Apr 14 15:21:52 UTC 2026","","test_filter_hand_tools","",""
"","1032","test_saucedemo_checkout_e2e","api","Tue Apr 14 15:18:50 UTC 2026","passed","Tue Apr 14 15:18:51 UTC 2026","","test_commerce_e2e","",""
"","10797","test_filter_category[Storage Solutions]","api","Tue Apr 14 15:21:30 UTC 2026","broken","Tue Apr 14 15:21:41 UTC 2026","","test_filter_hand_tools","",""
"","345","test_login_fail","api","Tue Apr 14 15:18:34 UTC 2026","passed","Tue Apr 14 15:18:35 UTC 2026","","login_test","",""
"","1420","test_google_search_pytyon","tests","Tue Apr 14 15:23:19 UTC 2026","passed","Tue Apr 14 15:23:20 UTC 2026","","test_google","",""
"","10779","test_filter_category[Measures]","api","Tue Apr 14 15:20:00 UTC 2026","broken","Tue Apr 14 15:20:10 UTC 2026","","test_filter_hand_tools","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","512","test_get_my_info_with_token","api","Tue Apr 14 15:18:35 UTC 2026","passed","Tue Apr 14 15:18:35 UTC 2026","","postman_test","",""
