"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","159","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Mon Apr 20 06:27:41 UTC 2026","passed","Mon Apr 20 06:27:41 UTC 2026","","postman_test","",""
"","10744","test_filter_category[Power Tools]","api","Mon Apr 20 06:30:04 UTC 2026","broken","Mon Apr 20 06:30:15 UTC 2026","","test_filter_hand_tools","",""
"","10696","test_filter_category[Grinder]","api","Mon Apr 20 06:29:19 UTC 2026","broken","Mon Apr 20 06:29:30 UTC 2026","","test_filter_hand_tools","",""
"","10695","test_filter_category[Fasteners]","api","Mon Apr 20 06:31:00 UTC 2026","broken","Mon Apr 20 06:31:11 UTC 2026","","test_filter_hand_tools","",""
"","508","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Mon Apr 20 06:31:56 UTC 2026","passed","Mon Apr 20 06:31:57 UTC 2026","","test_negative_login","",""
"","1009","test_saucedemo_price_validation","api","Mon Apr 20 06:27:44 UTC 2026","broken","Mon Apr 20 06:27:45 UTC 2026","","test_cart_price_validation","",""
"","10734","test_filter_category[Hand Saw]","api","Mon Apr 20 06:28:01 UTC 2026","broken","Mon Apr 20 06:28:12 UTC 2026","","test_filter_hand_tools","",""
"","10721","test_filter_category[Wrench]","api","Mon Apr 20 06:28:12 UTC 2026","broken","Mon Apr 20 06:28:23 UTC 2026","","test_filter_hand_tools","",""
"","1","test_verify_user_in_local_db","api","Mon Apr 20 06:27:41 UTC 2026","broken","Mon Apr 20 06:27:41 UTC 2026","","postman_test","",""
"","10717","test_filter_category[Saw]","api","Mon Apr 20 06:29:42 UTC 2026","broken","Mon Apr 20 06:29:53 UTC 2026","","test_filter_hand_tools","",""
"","10677","test_filter_category[Workbench]","api","Mon Apr 20 06:30:38 UTC 2026","broken","Mon Apr 20 06:30:49 UTC 2026","","test_filter_hand_tools","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","332","test_get_my_info_with_token","api","Mon Apr 20 06:27:40 UTC 2026","passed","Mon Apr 20 06:27:41 UTC 2026","","postman_test","",""
"","356","test_login_and_get_info","api","Mon Apr 20 06:27:40 UTC 2026","passed","Mon Apr 20 06:27:40 UTC 2026","","login_test","",""
