"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10669","test_filter_category[Hand Saw]","api","Wed Apr 15 13:23:26 UTC 2026","broken","Wed Apr 15 13:23:37 UTC 2026","","test_filter_hand_tools","",""
"","10699","test_filter_category[Hand Tools]","api","Wed Apr 15 13:24:34 UTC 2026","broken","Wed Apr 15 13:24:44 UTC 2026","","test_filter_hand_tools","",""
"","1130","test_checkout","api","Wed Apr 15 13:23:04 UTC 2026","passed","Wed Apr 15 13:23:05 UTC 2026","","test_checkout","",""
"","10713","test_filter_category[Drill]","api","Wed Apr 15 13:25:18 UTC 2026","broken","Wed Apr 15 13:25:29 UTC 2026","","test_filter_hand_tools","",""
"","136","test_create_user_and_verify_db","api","Wed Apr 15 13:27:21 UTC 2026","passed","Wed Apr 15 13:27:21 UTC 2026","","test_integration","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","89","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Wed Apr 15 13:22:59 UTC 2026","passed","Wed Apr 15 13:22:59 UTC 2026","","postman_test","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","166","test_get_my_info_with_token","api","Wed Apr 15 13:22:59 UTC 2026","passed","Wed Apr 15 13:22:59 UTC 2026","","postman_test","",""
"","10747","test_filter_category[Power Tools]","api","Wed Apr 15 13:25:29 UTC 2026","broken","Wed Apr 15 13:25:40 UTC 2026","","test_filter_hand_tools","",""
"","1475","test_google_selenium","tests","Wed Apr 15 13:27:37 UTC 2026","passed","Wed Apr 15 13:27:39 UTC 2026","","test_google","",""
"","438","test_full_e2e_scenario","api","Wed Apr 15 13:22:58 UTC 2026","passed","Wed Apr 15 13:22:58 UTC 2026","","e2e_test","",""
"","10724","test_filter_category[Safety Gear]","api","Wed Apr 15 13:26:14 UTC 2026","broken","Wed Apr 15 13:26:25 UTC 2026","","test_filter_hand_tools","",""
"","1628","test_google_search_pytyon","tests","Wed Apr 15 13:27:39 UTC 2026","passed","Wed Apr 15 13:27:41 UTC 2026","","test_google","",""
"","10753","test_filter_category[Fasteners]","api","Wed Apr 15 13:26:25 UTC 2026","broken","Wed Apr 15 13:26:36 UTC 2026","","test_filter_hand_tools","",""
"","10718","test_filter_category[Storage Solutions]","api","Wed Apr 15 13:25:52 UTC 2026","broken","Wed Apr 15 13:26:03 UTC 2026","","test_filter_hand_tools","",""
"","10716","test_filter_category[Hammer]","api","Wed Apr 15 13:23:15 UTC 2026","broken","Wed Apr 15 13:23:26 UTC 2026","","test_filter_hand_tools","",""
"","10701","test_filter_category[ForgeFlex Tools]","api","Wed Apr 15 13:26:48 UTC 2026","broken","Wed Apr 15 13:26:59 UTC 2026","","test_filter_hand_tools","",""
"","71","test_login_fail","api","Wed Apr 15 13:22:59 UTC 2026","passed","Wed Apr 15 13:22:59 UTC 2026","","login_test","",""
"","985","test_drop_box_sort","api","Wed Apr 15 13:27:36 UTC 2026","passed","Wed Apr 15 13:27:37 UTC 2026","","test_sorting","",""
"","1084","test_saucedemo_price_validation","api","Wed Apr 15 13:23:02 UTC 2026","passed","Wed Apr 15 13:23:03 UTC 2026","","test_cart_price_validation","",""
"","10735","test_filter_category[Show only eco-friendly products]","api","Wed Apr 15 13:27:10 UTC 2026","broken","Wed Apr 15 13:27:21 UTC 2026","","test_filter_hand_tools","",""
"","1212","test_cart_badge","api","Wed Apr 15 13:23:00 UTC 2026","passed","Wed Apr 15 13:23:02 UTC 2026","","test_cart_badge","",""
"","10730","test_filter_category[Sander]","api","Wed Apr 15 13:24:56 UTC 2026","broken","Wed Apr 15 13:25:07 UTC 2026","","test_filter_hand_tools","",""
"","10700","test_filter_category[Grinder]","api","Wed Apr 15 13:24:45 UTC 2026","broken","Wed Apr 15 13:24:55 UTC 2026","","test_filter_hand_tools","",""
"","10703","test_search_product","api","Wed Apr 15 13:27:25 UTC 2026","broken","Wed Apr 15 13:27:35 UTC 2026","","test_search_product","",""
"","208","test_1_update_user","api","Wed Apr 15 13:23:00 UTC 2026","failed","Wed Apr 15 13:23:00 UTC 2026","","test_api_put_delete","",""
"","1489","test_google_search_autotesting","tests","Wed Apr 15 13:27:41 UTC 2026","passed","Wed Apr 15 13:27:43 UTC 2026","","test_google","",""
