"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","340","test_login_and_get_info","api","Mon Apr 20 15:59:06 UTC 2026","passed","Mon Apr 20 15:59:06 UTC 2026","","login_test","",""
"","576","test_full_e2e_scenario","api","Mon Apr 20 15:59:05 UTC 2026","broken","Mon Apr 20 15:59:05 UTC 2026","","e2e_test","",""
"","1117","test_saucedemo_login_negative[locked_out_user-secret_sauce-Sorry, this user has been locked out]","api","Mon Apr 20 15:59:07 UTC 2026","passed","Mon Apr 20 15:59:08 UTC 2026","","test_negative_login","",""
"","1706","test_google_selenium","tests","Mon Apr 20 15:59:12 UTC 2026","passed","Mon Apr 20 15:59:14 UTC 2026","","test_google","",""
"","264","test_create_user_ddt[DongChan Lee-QA Lead-201]","api","Mon Apr 20 15:58:52 UTC 2026","passed","Mon Apr 20 15:58:53 UTC 2026","","test_api_ddt","",""
"","1260","test_saucedemo_login_negative[standard_user-wrong_pw_123-Username and password do not match any user in this service]","api","Mon Apr 20 15:59:09 UTC 2026","passed","Mon Apr 20 15:59:10 UTC 2026","","test_negative_login","",""
"","366","test_get_user_list","api","Mon Apr 20 15:58:52 UTC 2026","passed","Mon Apr 20 15:58:53 UTC 2026","","test_api_basic","",""
"","315","test_create_user_ddt[Hacker#@#!@-DROP TABLE users;-201]","api","Mon Apr 20 15:58:53 UTC 2026","passed","Mon Apr 20 15:58:53 UTC 2026","","test_api_ddt","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","124","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Mon Apr 20 15:58:52 UTC 2026","passed","Mon Apr 20 15:58:52 UTC 2026","","postman_test","",""
"","2367","test_saucedemo_price_validation","api","Mon Apr 20 15:59:05 UTC 2026","broken","Mon Apr 20 15:59:07 UTC 2026","","test_cart_price_validation","",""
"","2749","test_checkout","api","Mon Apr 20 15:59:05 UTC 2026","passed","Mon Apr 20 15:59:07 UTC 2026","","test_checkout","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","316","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Mon Apr 20 15:58:52 UTC 2026","passed","Mon Apr 20 15:58:52 UTC 2026","","postman_test","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","139","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Mon Apr 20 15:58:52 UTC 2026","passed","Mon Apr 20 15:58:52 UTC 2026","","postman_test","",""
"","11014","test_filter_hand_tools","api","Mon Apr 20 15:59:08 UTC 2026","broken","Mon Apr 20 15:59:19 UTC 2026","","test_filter_hand_tools","",""
"","7864","test_fast_checkout_with_api_login","api","Mon Apr 20 15:59:33 UTC 2026","passed","Mon Apr 20 15:59:41 UTC 2026","","test_checkout_hybrid","",""
"","2255","test_drop_box_sort","api","Mon Apr 20 15:59:09 UTC 2026","passed","Mon Apr 20 15:59:11 UTC 2026","","test_sorting","",""
