"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1015","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Tue Apr 21 08:14:15 UTC 2026","passed","Tue Apr 21 08:14:16 UTC 2026","","test_negative_login","",""
"","2427","test_saucedemo_price_validation","api","Tue Apr 21 08:14:09 UTC 2026","broken","Tue Apr 21 08:14:12 UTC 2026","","test_cart_price_validation","",""
"","2448","test_checkout","api","Tue Apr 21 08:14:09 UTC 2026","passed","Tue Apr 21 08:14:12 UTC 2026","","test_checkout","",""
"","2253","test_google_search_pytyon","tests","Tue Apr 21 08:14:16 UTC 2026","passed","Tue Apr 21 08:14:18 UTC 2026","","test_google","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","117","test_get_my_info_with_token","api","Tue Apr 21 08:14:03 UTC 2026","passed","Tue Apr 21 08:14:03 UTC 2026","","postman_test","",""
"","213","test_create_user_ddt[Hacker#@#!@-DROP TABLE users;-201]","api","Tue Apr 21 08:14:03 UTC 2026","passed","Tue Apr 21 08:14:04 UTC 2026","","test_api_ddt","",""
"","1312","test_google_selenium","tests","Tue Apr 21 08:14:25 UTC 2026","passed","Tue Apr 21 08:14:26 UTC 2026","","test_google","",""
"","241","test_create_user_and_verify_db","api","Tue Apr 21 08:14:12 UTC 2026","passed","Tue Apr 21 08:14:12 UTC 2026","","test_integration","",""
"","278","test_get_user_list","api","Tue Apr 21 08:14:03 UTC 2026","passed","Tue Apr 21 08:14:04 UTC 2026","","test_api_basic","",""
"","204","test_create_user_ddt[Newbie--201]","api","Tue Apr 21 08:14:04 UTC 2026","passed","Tue Apr 21 08:14:04 UTC 2026","","test_api_ddt","",""
