"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","756","test_full_e2e_scenario","api","Tue Apr 21 14:54:08 UTC 2026","broken","Tue Apr 21 14:54:08 UTC 2026","","e2e_test","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","91","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Tue Apr 21 14:53:56 UTC 2026","passed","Tue Apr 21 14:53:56 UTC 2026","","postman_test","",""
"","2151","test_google_search_pytyon","tests","Tue Apr 21 14:54:14 UTC 2026","passed","Tue Apr 21 14:54:16 UTC 2026","","test_google","",""
"","231","test_create_user_and_verify_db","api","Tue Apr 21 14:54:09 UTC 2026","passed","Tue Apr 21 14:54:09 UTC 2026","","test_integration","",""
"","2408","test_saucedemo_price_validation","api","Tue Apr 21 14:54:08 UTC 2026","passed","Tue Apr 21 14:54:10 UTC 2026","","test_cart_price_validation","",""
"","355","test_login_fail","api","Tue Apr 21 14:53:56 UTC 2026","passed","Tue Apr 21 14:53:56 UTC 2026","","login_test","",""
"","2330","test_checkout","api","Tue Apr 21 14:54:08 UTC 2026","passed","Tue Apr 21 14:54:10 UTC 2026","","test_checkout","",""
"","8248","test_fast_checkout_with_api_login","api","Tue Apr 21 14:54:41 UTC 2026","passed","Tue Apr 21 14:54:49 UTC 2026","","test_checkout_hybrid","",""
"","185","test_create_user_ddt[Newbie--201]","api","Tue Apr 21 14:53:57 UTC 2026","passed","Tue Apr 21 14:53:57 UTC 2026","","test_api_ddt","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","205","test_login_multiple_failures[TC-04: \ube44\ubc00\ubc88\ud638 \ud2c0\ub9bc-emilys-wrongpass-400]","api","Tue Apr 21 14:53:56 UTC 2026","passed","Tue Apr 21 14:53:56 UTC 2026","","postman_test","",""
"","10692","test_invalid_login","api","Tue Apr 21 14:55:01 UTC 2026","broken","Tue Apr 21 14:55:11 UTC 2026","","test_login","",""
"TC-02: 비밀번호가 틀렸을 때 400 에러와 안내 메시지가 오는지 확인한다.(비밀번호 에러 방어 통과)","205","test_login_fail_wrong_password","api","Tue Apr 21 14:53:56 UTC 2026","passed","Tue Apr 21 14:53:56 UTC 2026","","postman_test","",""
"","203","test_create_user_ddt[Hacker#@#!@-DROP TABLE users;-201]","api","Tue Apr 21 14:53:57 UTC 2026","passed","Tue Apr 21 14:53:57 UTC 2026","","test_api_ddt","",""
"","1580","test_cart_badge","api","Tue Apr 21 14:54:08 UTC 2026","passed","Tue Apr 21 14:54:09 UTC 2026","","test_cart_badge","",""
"","2222","test_saucedemo_checkout_e2e","api","Tue Apr 21 14:54:11 UTC 2026","passed","Tue Apr 21 14:54:13 UTC 2026","","test_commerce_e2e","",""
"","10723","test_search_product","api","Tue Apr 21 14:54:12 UTC 2026","broken","Tue Apr 21 14:54:23 UTC 2026","","test_search_product","",""
"","1015","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Tue Apr 21 14:54:10 UTC 2026","passed","Tue Apr 21 14:54:11 UTC 2026","","test_negative_login","",""
"","323","test_login_and_get_info","api","Tue Apr 21 14:54:09 UTC 2026","passed","Tue Apr 21 14:54:09 UTC 2026","","login_test","",""
"","308","test_create_new_user","api","Tue Apr 21 14:53:57 UTC 2026","passed","Tue Apr 21 14:53:57 UTC 2026","","test_api_post","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","97","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Tue Apr 21 14:53:56 UTC 2026","passed","Tue Apr 21 14:53:57 UTC 2026","","postman_test","",""
