"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","133","test_create_user_and_verify_db","api","Thu Apr 16 07:41:12 UTC 2026","passed","Thu Apr 16 07:41:12 UTC 2026","","test_integration","",""
"TC-02: 비밀번호가 틀렸을 때 400 에러와 안내 메시지가 오는지 확인한다.(비밀번호 에러 방어 통과)","160","test_login_fail_wrong_password","api","Thu Apr 16 07:36:50 UTC 2026","passed","Thu Apr 16 07:36:50 UTC 2026","","postman_test","",""
"","897","test_drop_box_sort","api","Thu Apr 16 07:41:26 UTC 2026","passed","Thu Apr 16 07:41:27 UTC 2026","","test_sorting","",""
"","10732","test_filter_category[ForgeFlex Tools]","api","Thu Apr 16 07:40:39 UTC 2026","broken","Thu Apr 16 07:40:49 UTC 2026","","test_filter_hand_tools","",""
"","10704","test_filter_category[Drill]","api","Thu Apr 16 07:39:09 UTC 2026","broken","Thu Apr 16 07:39:20 UTC 2026","","test_filter_hand_tools","",""
"","285","test_1_update_user","api","Thu Apr 16 07:36:52 UTC 2026","failed","Thu Apr 16 07:36:52 UTC 2026","","test_api_put_delete","",""
"","10727","test_filter_category[Safety Gear]","api","Thu Apr 16 07:40:05 UTC 2026","broken","Thu Apr 16 07:40:16 UTC 2026","","test_filter_hand_tools","",""
"","10696","test_filter_category[Fasteners]","api","Thu Apr 16 07:40:16 UTC 2026","broken","Thu Apr 16 07:40:27 UTC 2026","","test_filter_hand_tools","",""
"","677","test_login_fail","api","Thu Apr 16 07:36:49 UTC 2026","passed","Thu Apr 16 07:36:49 UTC 2026","","login_test","",""
"","723","test_cart_badge","api","Thu Apr 16 07:36:53 UTC 2026","passed","Thu Apr 16 07:36:53 UTC 2026","","test_cart_badge","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","165","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Thu Apr 16 07:36:50 UTC 2026","passed","Thu Apr 16 07:36:51 UTC 2026","","postman_test","",""
"","914","test_saucedemo_checkout_e2e","api","Thu Apr 16 07:37:05 UTC 2026","passed","Thu Apr 16 07:37:06 UTC 2026","","test_commerce_e2e","",""
"","10708","test_filter_category[Hammer]","api","Thu Apr 16 07:37:06 UTC 2026","broken","Thu Apr 16 07:37:17 UTC 2026","","test_filter_hand_tools","",""
"","470","test_saucedemo_login_negative[-secret_sauce-Username is required]","api","Thu Apr 16 07:41:14 UTC 2026","passed","Thu Apr 16 07:41:14 UTC 2026","","test_negative_login","",""
"","10703","test_filter_category[Hand Tools]","api","Thu Apr 16 07:38:25 UTC 2026","broken","Thu Apr 16 07:38:35 UTC 2026","","test_filter_hand_tools","",""
"","267","test_get_user_list","api","Thu Apr 16 07:36:51 UTC 2026","passed","Thu Apr 16 07:36:51 UTC 2026","","test_api_basic","",""
"","207","test_create_new_user","api","Thu Apr 16 07:36:52 UTC 2026","passed","Thu Apr 16 07:36:52 UTC 2026","","test_api_post","",""
"","1332","test_google_selenium","tests","Thu Apr 16 07:41:27 UTC 2026","passed","Thu Apr 16 07:41:29 UTC 2026","","test_google","",""
"","1402","test_google_search_pytyon","tests","Thu Apr 16 07:41:29 UTC 2026","passed","Thu Apr 16 07:41:30 UTC 2026","","test_google","",""
