"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","186","test_login_multiple_failures[TC-06: \ube44\ubc00\ubc88\ud638 \ube48\uce78-emilys--400]","api","Wed Apr 15 08:04:42 UTC 2026","passed","Wed Apr 15 08:04:42 UTC 2026","","postman_test","",""
"","1826","test_google_search_pytyon","tests","Wed Apr 15 08:09:26 UTC 2026","passed","Wed Apr 15 08:09:28 UTC 2026","","test_google","",""
"","10772","test_filter_category[Saw]","api","Wed Apr 15 08:06:52 UTC 2026","broken","Wed Apr 15 08:07:02 UTC 2026","","test_filter_hand_tools","",""
"","10755","test_filter_category[Other]","api","Wed Apr 15 08:08:22 UTC 2026","broken","Wed Apr 15 08:08:33 UTC 2026","","test_filter_hand_tools","",""
"여러 가지 로그인 실패 상황(Edge Case)을 하나의 코드로 검증한다.","223","test_login_multiple_failures[TC-05: \uc874\uc7ac\ud558\uc9c0 \uc54a\ub294 \uc720\uc800-ghost_user-emilyspass-400]","api","Wed Apr 15 08:04:41 UTC 2026","passed","Wed Apr 15 08:04:42 UTC 2026","","postman_test","",""
"","10776","test_filter_category[Hammer]","api","Wed Apr 15 08:04:58 UTC 2026","broken","Wed Apr 15 08:05:09 UTC 2026","","test_filter_hand_tools","",""
"","644","test_saucedemo_login_negative[standard_user-wrong_pw_123-Username and password do not match any user in this service]","api","Wed Apr 15 08:09:09 UTC 2026","passed","Wed Apr 15 08:09:10 UTC 2026","","test_negative_login","",""
"TC-03: 발금받은 토큰(카드키)으로 내 정보를 성공적으로 조회한다.(토큰 연동해서 내 정보 조회 통과)","416","test_get_my_info_with_token","api","Wed Apr 15 08:04:41 UTC 2026","passed","Wed Apr 15 08:04:41 UTC 2026","","postman_test","",""
"","10802","test_filter_category[Storage Solutions]","api","Wed Apr 15 08:07:37 UTC 2026","broken","Wed Apr 15 08:07:48 UTC 2026","","test_filter_hand_tools","",""
"","401","test_1_update_user","api","Wed Apr 15 08:04:42 UTC 2026","failed","Wed Apr 15 08:04:43 UTC 2026","","test_api_put_delete","",""
"","1498","test_google_search_autotesting","tests","Wed Apr 15 08:09:28 UTC 2026","passed","Wed Apr 15 08:09:30 UTC 2026","","test_google","",""
"","297","test_2_delete_user","api","Wed Apr 15 08:04:43 UTC 2026","passed","Wed Apr 15 08:04:43 UTC 2026","","test_api_put_delete","",""
"","219","test_login_fail","api","Wed Apr 15 08:04:40 UTC 2026","passed","Wed Apr 15 08:04:40 UTC 2026","","login_test","",""
"","625","test_full_e2e_scenario","api","Wed Apr 15 08:04:38 UTC 2026","passed","Wed Apr 15 08:04:39 UTC 2026","","e2e_test","",""
"","10763","test_filter_category[Wrench]","api","Wed Apr 15 08:05:21 UTC 2026","broken","Wed Apr 15 08:05:32 UTC 2026","","test_filter_hand_tools","",""
"","10790","test_filter_category[Measures]","api","Wed Apr 15 08:06:06 UTC 2026","broken","Wed Apr 15 08:06:17 UTC 2026","","test_filter_hand_tools","",""
"","10827","test_filter_category[Fasteners]","api","Wed Apr 15 08:08:11 UTC 2026","broken","Wed Apr 15 08:08:22 UTC 2026","","test_filter_hand_tools","",""
"","10804","test_filter_category[Hand Saw]","api","Wed Apr 15 08:05:10 UTC 2026","broken","Wed Apr 15 08:05:21 UTC 2026","","test_filter_hand_tools","",""
"","10825","test_filter_category[MightyCraft Hardware]","api","Wed Apr 15 08:08:45 UTC 2026","broken","Wed Apr 15 08:08:56 UTC 2026","","test_filter_hand_tools","",""
